match_index,time_seconds,team_name,paradigm,alive_agents,cumulative_eliminations,cumulative_accuracy,cumulative_win_rate,obstacle_count
10,20.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,20.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,20.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,20.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,20.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,20.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,20.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,21.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,21.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,21.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,22.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,22.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,22.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,23.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,23.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,23.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,24.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,24.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,24.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,25.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,25.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,25.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,26.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,26.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,26.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,27.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,27.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,27.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,28.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,28.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,28.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,29.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,29.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,29.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.3,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.3,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.3,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.4,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.4,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.4,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.5,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.5,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.5,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.6,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.6,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.6,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.7,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.7,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.7,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.8,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.8,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.8,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,30.9,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,30.9,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,30.9,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.0,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.0,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.0,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.1,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.1,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.1,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
10,31.2,Equipe 1,CTDE-VD,0,21,0.09251101321585903,0.2222222222222222,8
10,31.2,Equipe 2,CTDE-CAC,1,28,0.1044776119402985,0.4444444444444444,8
10,31.2,Equipe 3,CTDE-Comm,1,26,0.13,0.3333333333333333,8
